Region,RegionName,StateName,CountyName,CityName,ForecastedDate,ForecastYoYPctChange
Zip,92067,CA,San Diego County,Rancho Santa Fe,2022-09-30,19.7
Zip,92069,CA,San Diego County,San Marcos,2022-09-30,20.1
Zip,92070,CA,San Diego County,Santa Ysabel,2022-09-30,20.8
Zip,92071,CA,San Diego County,Santee,2022-09-30,20.1
Zip,92075,CA,San Diego County,Solana Beach,2022-09-30,20.7
Zip,92078,CA,San Diego County,San Marcos,2022-09-30,20.7
Zip,92081,CA,San Diego County,Vista,2022-09-30,20.5
Zip,92082,CA,San Diego County,Valley Center,2022-09-30,19.6
Zip,92083,CA,San Diego County,Vista,2022-09-30,20.0
Zip,92084,CA,San Diego County,Vista,2022-09-30,19.9
Zip,92086,CA,San Diego County,Warner Springs,2022-09-30,21.4
Zip,92091,CA,San Diego County,Rancho Santa Fe,2022-09-30,19.7
Zip,92101,CA,San Diego County,San Diego,2022-09-30,16.8
Zip,92102,CA,San Diego County,San Diego,2022-09-30,20.7
Zip,92103,CA,San Diego County,San Diego,2022-09-30,19.3
Zip,92104,CA,San Diego County,San Diego,2022-09-30,20.3
Zip,92105,CA,San Diego County,San Diego,2022-09-30,21.2
Zip,92106,CA,San Diego County,San Diego,2022-09-30,20.5
Zip,92107,CA,San Diego County,San Diego,2022-09-30,20.5
Zip,92108,CA,San Diego County,San Diego,2022-09-30,19.5
Zip,92109,CA,San Diego County,San Diego,2022-09-30,20.3
Zip,92110,CA,San Diego County,San Diego,2022-09-30,20.2
Zip,92111,CA,San Diego County,San Diego,2022-09-30,20.1
Zip,92113,CA,San Diego County,San Diego,2022-09-30,21.2
Zip,92114,CA,San Diego County,San Diego,2022-09-30,21.0
Zip,92115,CA,San Diego County,San Diego,2022-09-30,20.8
Zip,92116,CA,San Diego County,San Diego,2022-09-30,20.2
Zip,92117,CA,San Diego County,San Diego,2022-09-30,19.9
Zip,92118,CA,San Diego County,Coronado,2022-09-30,19.1
Zip,92119,CA,San Diego County,San Diego,2022-09-30,20.8
Zip,92120,CA,San Diego County,San Diego,2022-09-30,21.0
Zip,92121,CA,San Diego County,San Diego,2022-09-30,19.6
Zip,92122,CA,San Diego County,San Diego,2022-09-30,19.9
Zip,92123,CA,San Diego County,San Diego,2022-09-30,20.4
Zip,92124,CA,San Diego County,San Diego,2022-09-30,21.0
Zip,92126,CA,San Diego County,San Diego,2022-09-30,20.8
Zip,92127,CA,San Diego County,San Diego,2022-09-30,22.0
Zip,92128,CA,San Diego County,San Diego,2022-09-30,20.5
Zip,92129,CA,San Diego County,San Diego,2022-09-30,21.3
Zip,92130,CA,San Diego County,San Diego,2022-09-30,21.1
Zip,92131,CA,San Diego County,San Diego,2022-09-30,21.5
Zip,92139,CA,San Diego County,San Diego,2022-09-30,21.1
Zip,92154,CA,San Diego County,San Diego,2022-09-30,20.4
Zip,92173,CA,San Diego County,San Diego,2022-09-30,20.9
Zip,92201,CA,Riverside County,Indio,2022-09-30,17.6
Zip,92203,CA,Riverside County,Indio,2022-09-30,17.3
Zip,92210,CA,Riverside County,Indian Wells,2022-09-30,17.3
Zip,92211,CA,Riverside County,Palm Desert,2022-09-30,16.6
Zip,92220,CA,Riverside County,Banning,2022-09-30,18.0
Zip,92223,CA,Riverside County,Beaumont,2022-09-30,18.3
Zip,92225,CA,Riverside County,Blythe,2022-09-30,16.2
Zip,92227,CA,Imperial County,Brawley,2022-09-30,18.8
Zip,92230,CA,Riverside County,Cabazon,2022-09-30,15.8
Zip,92231,CA,Imperial County,Calexico,2022-09-30,20.5
Zip,92233,CA,Imperial County,Calipatria,2022-09-30,18.9
Zip,92234,CA,Riverside County,Cathedral City,2022-09-30,17.4
Zip,92236,CA,Riverside County,Coachella,2022-09-30,16.3
Zip,92239,CA,Riverside County,Desert Center,2022-09-30,20.5
Zip,92240,CA,Riverside County,Desert Hot Springs,2022-09-30,18.5
Zip,92241,CA,Riverside County,Desert Hot Springs,2022-09-30,18.0
Zip,92242,CA,San Bernardino County,Earp,2022-09-30,16.4
Zip,92243,CA,Imperial County,El Centro,2022-09-30,22.1
Zip,92249,CA,Imperial County,Heber,2022-09-30,19.5
Zip,92250,CA,Imperial County,Holtville,2022-09-30,22.7
Zip,92251,CA,Imperial County,Imperial,2022-09-30,17.2
Zip,92252,CA,San Bernardino County,Joshua Tree,2022-09-30,23.0
Zip,92253,CA,Riverside County,La Quinta,2022-09-30,17.3
Zip,92254,CA,Riverside County,Mecca,2022-09-30,17.6
Zip,92256,CA,San Bernardino County,Morongo Valley,2022-09-30,20.4
Zip,92257,CA,Imperial County,Niland,2022-09-30,15.0
Zip,92258,CA,Riverside County,Desert Hot Springs,2022-09-30,20.1
Zip,92260,CA,Riverside County,Palm Desert,2022-09-30,17.6
Zip,92262,CA,Riverside County,Palm Springs,2022-09-30,19.4
Zip,92264,CA,Riverside County,Palm Springs,2022-09-30,18.2
Zip,92268,CA,San Bernardino County,Yucca Valley,2022-09-30,25.8
Zip,92270,CA,Riverside County,Rancho Mirage,2022-09-30,17.3
Zip,92273,CA,Imperial County,El Centro,2022-09-30,19.6
Zip,92274,CA,Imperial County,Thermal,2022-09-30,19.6
Zip,92275,CA,Imperial County,Thermal,2022-09-30,19.2
Zip,92276,CA,Riverside County,Thousand Palms,2022-09-30,16.3
Zip,92277,CA,San Bernardino County,Twentynine Palms,2022-09-30,21.5
Zip,92281,CA,Imperial County,Westmorland,2022-09-30,17.8
Zip,92282,CA,Riverside County,White Water,2022-09-30,18.5
Zip,92284,CA,San Bernardino County,Yucca Valley,2022-09-30,20.7
Zip,92285,CA,San Bernardino County,Landers,2022-09-30,24.8
Zip,92301,CA,San Bernardino County,Adelanto,2022-09-30,18.8
Zip,92305,CA,San Bernardino County,Angelus Oaks,2022-09-30,16.7
Zip,92307,CA,San Bernardino County,Apple Valley,2022-09-30,17.9
Zip,92308,CA,San Bernardino County,Apple Valley,2022-09-30,18.2
Zip,92309,CA,San Bernardino County,Baker,2022-09-30,15.7
Zip,92311,CA,San Bernardino County,Barstow,2022-09-30,20.8
Zip,92313,CA,San Bernardino County,Grand Terrace,2022-09-30,16.5
Zip,92314,CA,San Bernardino County,Big Bear City,2022-09-30,20.7
Zip,92315,CA,San Bernardino County,Big Bear Lake,2022-09-30,21.2
Zip,92316,CA,San Bernardino County,Bloomington,2022-09-30,17.4
Zip,92317,CA,San Bernardino County,Lake Arrowhead,2022-09-30,19.3
Zip,92318,CA,San Bernardino County,Loma Linda,2022-09-30,16.7
Zip,92320,CA,Riverside County,Calimesa,2022-09-30,17.2
Zip,92321,CA,San Bernardino County,Lake Arrowhead,2022-09-30,18.8
Zip,92322,CA,San Bernardino County,Crestline,2022-09-30,18.8
Zip,92324,CA,San Bernardino County,Colton,2022-09-30,17.6
Zip,92325,CA,San Bernardino County,Crestline,2022-09-30,19.5
Zip,92327,CA,San Bernardino County,Daggett,2022-09-30,16.1
Zip,92333,CA,San Bernardino County,Fawnskin,2022-09-30,20.2
Zip,92335,CA,San Bernardino County,Fontana,2022-09-30,16.9
Zip,92336,CA,San Bernardino County,Fontana,2022-09-30,17.1
Zip,92337,CA,San Bernardino County,Fontana,2022-09-30,16.8
Zip,92339,CA,San Bernardino County,Forest Falls,2022-09-30,16.7
Zip,92341,CA,San Bernardino County,Green Valley Lake,2022-09-30,21.1
Zip,92342,CA,San Bernardino County,Helendale,2022-09-30,18.5
Zip,92344,CA,San Bernardino County,Hesperia,2022-09-30,17.5
Zip,92345,CA,San Bernardino County,Hesperia,2022-09-30,17.9
Zip,92346,CA,San Bernardino County,Highland,2022-09-30,16.7
Zip,92347,CA,San Bernardino County,Hinkley,2022-09-30,11.1
Zip,92352,CA,San Bernardino County,Lake Arrowhead,2022-09-30,19.9
Zip,92354,CA,San Bernardino County,Loma Linda,2022-09-30,15.8
Zip,92356,CA,San Bernardino County,Lucerne Valley,2022-09-30,20.6
Zip,92358,CA,San Bernardino County,Lytle Creek,2022-09-30,14.2
Zip,92359,CA,San Bernardino County,Mentone,2022-09-30,16.0
Zip,92363,CA,San Bernardino County,Needles,2022-09-30,23.3
Zip,92365,CA,San Bernardino County,Newberry Springs,2022-09-30,19.6
Zip,92368,CA,San Bernardino County,Helendale,2022-09-30,23.8
Zip,92371,CA,San Bernardino County,Phelan,2022-09-30,17.8
Zip,92372,CA,San Bernardino County,Pinon Hills,2022-09-30,16.9
Zip,92373,CA,San Bernardino County,Redlands,2022-09-30,15.7
Zip,92374,CA,San Bernardino County,Redlands,2022-09-30,16.2
Zip,92376,CA,San Bernardino County,Rialto,2022-09-30,17.3
Zip,92377,CA,San Bernardino County,Rialto,2022-09-30,17.0
Zip,92378,CA,San Bernardino County,Lake Arrowhead,2022-09-30,20.4
Zip,92382,CA,San Bernardino County,Running Springs,2022-09-30,19.3
Zip,92385,CA,San Bernardino County,Lake Arrowhead,2022-09-30,19.9
Zip,92386,CA,San Bernardino County,Big Bear City,2022-09-30,22.0
Zip,92391,CA,San Bernardino County,Lake Arrowhead,2022-09-30,19.2
Zip,92392,CA,San Bernardino County,Victorville,2022-09-30,18.6
Zip,92394,CA,San Bernardino County,Victorville,2022-09-30,18.9
Zip,92395,CA,San Bernardino County,Victorville,2022-09-30,18.3
Zip,92397,CA,San Bernardino County,Wrightwood,2022-09-30,15.6
Zip,92398,CA,San Bernardino County,Yermo,2022-09-30,16.6
Zip,92399,CA,San Bernardino County,Yucaipa,2022-09-30,16.5
Zip,92401,CA,San Bernardino County,San Bernardino,2022-09-30,17.2
Zip,92404,CA,San Bernardino County,San Bernardino,2022-09-30,17.6
Zip,92405,CA,San Bernardino County,San Bernardino,2022-09-30,17.2
Zip,92407,CA,San Bernardino County,San Bernardino,2022-09-30,17.4
Zip,92408,CA,San Bernardino County,San Bernardino,2022-09-30,17.1
Zip,92410,CA,San Bernardino County,San Bernardino,2022-09-30,18.2
Zip,92411,CA,San Bernardino County,San Bernardino,2022-09-30,18.6
Zip,92501,CA,Riverside County,Riverside,2022-09-30,17.5
Zip,92503,CA,Riverside County,Riverside,2022-09-30,17.2
Zip,92504,CA,Riverside County,Riverside,2022-09-30,17.2
Zip,92505,CA,Riverside County,Riverside,2022-09-30,17.1
Zip,92506,CA,Riverside County,Riverside,2022-09-30,16.9
Zip,92507,CA,Riverside County,Riverside,2022-09-30,17.2
Zip,92508,CA,Riverside County,Riverside,2022-09-30,17.3
Zip,92509,CA,Riverside County,Riverside,2022-09-30,17.3
Zip,92530,CA,Riverside County,Lake Elsinore,2022-09-30,18.2
Zip,92532,CA,Riverside County,Lake Elsinore,2022-09-30,18.3
Zip,92536,CA,Riverside County,Aguanga,2022-09-30,18.8
Zip,92539,CA,Riverside County,Anza,2022-09-30,18.1
Zip,92543,CA,Riverside County,Hemet,2022-09-30,18.2
Zip,92544,CA,Riverside County,Hemet,2022-09-30,17.9
Zip,92545,CA,Riverside County,Hemet,2022-09-30,18.0
Zip,92548,CA,Riverside County,Homeland,2022-09-30,17.5
Zip,92549,CA,Riverside County,Idyllwild,2022-09-30,19.7
Zip,92551,CA,Riverside County,Moreno Valley,2022-09-30,17.8
Zip,92553,CA,Riverside County,Moreno Valley,2022-09-30,18.3
Zip,92555,CA,Riverside County,Moreno Valley,2022-09-30,17.9
Zip,92557,CA,Riverside County,Moreno Valley,2022-09-30,18.0
Zip,92561,CA,Riverside County,Mountain Center,2022-09-30,17.1
Zip,92562,CA,Riverside County,Murrieta,2022-09-30,17.5
Zip,92563,CA,Riverside County,Murrieta,2022-09-30,18.2
Zip,92567,CA,Riverside County,Nuevo,2022-09-30,17.6
Zip,92570,CA,Riverside County,Perris,2022-09-30,17.8
Zip,92571,CA,Riverside County,Perris,2022-09-30,18.4
Zip,92582,CA,Riverside County,San Jacinto,2022-09-30,18.4
Zip,92583,CA,Riverside County,San Jacinto,2022-09-30,18.1
Zip,92584,CA,Riverside County,Menifee,2022-09-30,18.2
Zip,92585,CA,Riverside County,Menifee,2022-09-30,18.2
Zip,92586,CA,Riverside County,Menifee,2022-09-30,17.6
Zip,92587,CA,Riverside County,Canyon Lake,2022-09-30,17.8
Zip,92590,CA,Riverside County,Temecula,2022-09-30,16.7
Zip,92591,CA,Riverside County,Temecula,2022-09-30,17.9
Zip,92592,CA,Riverside County,Temecula,2022-09-30,17.8
Zip,92595,CA,Riverside County,Wildomar,2022-09-30,18.1
Zip,92596,CA,Riverside County,Winchester,2022-09-30,18.0
Zip,92602,CA,Orange County,Irvine,2022-09-30,12.4
Zip,92603,CA,Orange County,Irvine,2022-09-30,13.3
Zip,92604,CA,Orange County,Irvine,2022-09-30,12.8
Zip,92606,CA,Orange County,Irvine,2022-09-30,12.7
Zip,92610,CA,Orange County,Lake Forest,2022-09-30,12.7
Zip,92612,CA,Orange County,Irvine,2022-09-30,11.5
Zip,92614,CA,Orange County,Irvine,2022-09-30,12.3
Zip,92617,CA,Orange County,Irvine,2022-09-30,13.7
Zip,92618,CA,Orange County,Irvine,2022-09-30,12.7
Zip,92620,CA,Orange County,Irvine,2022-09-30,12.7
Zip,92624,CA,Orange County,Dana Point,2022-09-30,12.5
Zip,92625,CA,Orange County,Newport Beach,2022-09-30,14.3
Zip,92626,CA,Orange County,Costa Mesa,2022-09-30,12.3
Zip,92627,CA,Orange County,Costa Mesa,2022-09-30,12.4
Zip,92629,CA,Orange County,Dana Point,2022-09-30,13.5
Zip,92630,CA,Orange County,Lake Forest,2022-09-30,12.9
Zip,92637,CA,Orange County,Laguna Woods,2022-09-30,14.3
Zip,92646,CA,Orange County,Huntington Beach,2022-09-30,12.9
Zip,92647,CA,Orange County,Huntington Beach,2022-09-30,12.0
Zip,92648,CA,Orange County,Huntington Beach,2022-09-30,12.7
Zip,92649,CA,Orange County,Huntington Beach,2022-09-30,12.5
Zip,92651,CA,Orange County,Laguna Beach,2022-09-30,14.4
Zip,92653,CA,Orange County,Laguna Hills,2022-09-30,13.0
Zip,92655,CA,Orange County,Westminster,2022-09-30,12.4
Zip,92656,CA,Orange County,Aliso Viejo,2022-09-30,12.7
Zip,92657,CA,Orange County,Newport Beach,2022-09-30,13.0
Zip,92660,CA,Orange County,Newport Beach,2022-09-30,14.4
Zip,92661,CA,Orange County,Newport Beach,2022-09-30,14.5
Zip,92662,CA,Orange County,Newport Beach,2022-09-30,14.3
Zip,92663,CA,Orange County,Newport Beach,2022-09-30,14.3
Zip,92672,CA,Orange County,San Clemente,2022-09-30,13.9
Zip,92673,CA,Orange County,San Clemente,2022-09-30,13.5
Zip,92675,CA,Orange County,San Juan Capistrano,2022-09-30,13.2
Zip,92676,CA,Orange County,Silverado,2022-09-30,11.9
Zip,92677,CA,Orange County,Laguna Niguel,2022-09-30,13.3
Zip,92679,CA,Orange County,Coto de Caza,2022-09-30,13.2
Zip,92683,CA,Orange County,Westminster,2022-09-30,12.1
Zip,92688,CA,Orange County,Rancho Santa Margarita,2022-09-30,13.1
Zip,92691,CA,Orange County,Mission Viejo,2022-09-30,13.2
Zip,92692,CA,Orange County,Mission Viejo,2022-09-30,13.0
Zip,92694,CA,Orange County,Ladera Ranch,2022-09-30,13.0
Zip,92701,CA,Orange County,Santa Ana,2022-09-30,12.1
Zip,92703,CA,Orange County,Santa Ana,2022-09-30,12.5
Zip,92704,CA,Orange County,Santa Ana,2022-09-30,12.2
Zip,92705,CA,Orange County,North Tustin,2022-09-30,13.3
Zip,92706,CA,Orange County,Santa Ana,2022-09-30,12.6
Zip,92707,CA,Orange County,Santa Ana,2022-09-30,12.3
Zip,92708,CA,Orange County,Fountain Valley,2022-09-30,12.3
Zip,92780,CA,Orange County,Tustin,2022-09-30,12.4
Zip,92782,CA,Orange County,Tustin,2022-09-30,12.3
Zip,92801,CA,Orange County,Anaheim,2022-09-30,12.9
Zip,92802,CA,Orange County,Anaheim,2022-09-30,12.7
Zip,92804,CA,Orange County,Anaheim,2022-09-30,12.5
Zip,92805,CA,Orange County,Anaheim,2022-09-30,12.5
Zip,92806,CA,Orange County,Anaheim,2022-09-30,12.4
Zip,92807,CA,Orange County,Anaheim,2022-09-30,12.6
Zip,92808,CA,Orange County,Anaheim,2022-09-30,12.5
Zip,92821,CA,Orange County,Brea,2022-09-30,12.7
Zip,92823,CA,Orange County,Brea,2022-09-30,12.5
Zip,92831,CA,Orange County,Fullerton,2022-09-30,12.9
Zip,92832,CA,Orange County,Fullerton,2022-09-30,12.4
Zip,92833,CA,Orange County,Fullerton,2022-09-30,12.8
Zip,92835,CA,Orange County,Fullerton,2022-09-30,12.7
Zip,92840,CA,Orange County,Garden Grove,2022-09-30,12.5
Zip,92841,CA,Orange County,Garden Grove,2022-09-30,12.4
Zip,92843,CA,Orange County,Garden Grove,2022-09-30,12.7
Zip,92844,CA,Orange County,Garden Grove,2022-09-30,12.7
Zip,92845,CA,Orange County,Garden Grove,2022-09-30,12.6
Zip,92860,CA,Riverside County,Norco,2022-09-30,16.3
Zip,92861,CA,Orange County,Villa Park,2022-09-30,12.6
Zip,92865,CA,Orange County,Orange,2022-09-30,12.9
Zip,92866,CA,Orange County,Orange,2022-09-30,12.2
Zip,92867,CA,Orange County,Orange,2022-09-30,12.7
Zip,92868,CA,Orange County,Orange,2022-09-30,12.8
Zip,92869,CA,Orange County,Orange,2022-09-30,12.7
Zip,92870,CA,Orange County,Placentia,2022-09-30,12.7
Zip,92879,CA,Riverside County,Corona,2022-09-30,17.4
Zip,92880,CA,Riverside County,Eastvale,2022-09-30,17.8
Zip,92881,CA,Riverside County,Corona,2022-09-30,17.5
Zip,92882,CA,Riverside County,Corona,2022-09-30,17.2
Zip,92883,CA,Riverside County,Corona,2022-09-30,17.3
Zip,92886,CA,Orange County,Yorba Linda,2022-09-30,12.8
Zip,92887,CA,Orange County,Yorba Linda,2022-09-30,12.7
Zip,93001,CA,Ventura County,Ventura,2022-09-30,17.5
Zip,93003,CA,Ventura County,Ventura,2022-09-30,17.1
Zip,93004,CA,Ventura County,Ventura,2022-09-30,16.9
Zip,93010,CA,Ventura County,Camarillo,2022-09-30,15.7
Zip,93012,CA,Ventura County,Camarillo,2022-09-30,16.4
Zip,93013,CA,Santa Barbara County,Carpinteria,2022-09-30,20.6
Zip,93015,CA,Ventura County,Fillmore,2022-09-30,16.0
Zip,93021,CA,Ventura County,Moorpark,2022-09-30,15.3
Zip,93022,CA,Ventura County,Oak View,2022-09-30,16.6
Zip,93023,CA,Ventura County,Ojai,2022-09-30,18.2
Zip,93030,CA,Ventura County,Oxnard,2022-09-30,17.4
Zip,93033,CA,Ventura County,Oxnard,2022-09-30,14.6
Zip,93035,CA,Ventura County,Oxnard,2022-09-30,17.2
Zip,93036,CA,Ventura County,Oxnard,2022-09-30,17.3
Zip,93040,CA,Ventura County,Fillmore,2022-09-30,14.7
Zip,93041,CA,Ventura County,Port Hueneme,2022-09-30,17.0
Zip,93060,CA,Ventura County,Santa Paula,2022-09-30,17.2
Zip,93063,CA,Ventura County,Simi Valley,2022-09-30,16.4
Zip,93065,CA,Ventura County,Simi Valley,2022-09-30,15.9
Zip,93066,CA,Ventura County,Somis,2022-09-30,18.0
Zip,93067,CA,Santa Barbara County,Summerland,2022-09-30,23.0
Zip,93101,CA,Santa Barbara County,Santa Barbara,2022-09-30,20.4
Zip,93103,CA,Santa Barbara County,Santa Barbara,2022-09-30,20.6
Zip,93105,CA,Santa Barbara County,Santa Barbara,2022-09-30,20.3
Zip,93108,CA,Santa Barbara County,Montecito,2022-09-30,21.3
Zip,93109,CA,Santa Barbara County,Santa Barbara,2022-09-30,20.2
Zip,93110,CA,Santa Barbara County,Santa Barbara,2022-09-30,20.6
Zip,93111,CA,Santa Barbara County,Santa Barbara,2022-09-30,21.0
Zip,93117,CA,Santa Barbara County,Goleta,2022-09-30,19.1
Zip,93201,CA,Tulare County,Alpaugh,2022-09-30,20.4
Zip,93202,CA,Kings County,Armona,2022-09-30,16.5
Zip,93203,CA,Kern County,Arvin,2022-09-30,20.2
Zip,93204,CA,Kings County,Avenal,2022-09-30,15.6
Zip,93205,CA,Kern County,Bodfish,2022-09-30,20.7
Zip,93206,CA,Kern County,Buttonwillow,2022-09-30,21.0
Zip,93207,CA,Tulare County,California Hot Springs,2022-09-30,5.8
Zip,93210,CA,Fresno County,Coalinga,2022-09-30,17.4
Zip,93212,CA,Kings County,Corcoran,2022-09-30,16.7
Zip,93215,CA,Kern County,Delano,2022-09-30,19.8
Zip,93218,CA,Tulare County,Ducor,2022-09-30,17.0
Zip,93219,CA,Tulare County,Earlimart,2022-09-30,17.6
Zip,93221,CA,Tulare County,Exeter,2022-09-30,17.9
Zip,93222,CA,Kern County,Pine Mountain Club,2022-09-30,23.0
Zip,93223,CA,Tulare County,Farmersville,2022-09-30,16.7
Zip,93224,CA,Kern County,Fellows,2022-09-30,26.3
Zip,93225,CA,Kern County,Frazier Park,2022-09-30,21.4
Zip,93226,CA,Kern County,Glennville,2022-09-30,22.2
Zip,93227,CA,Tulare County,Visalia,2022-09-30,18.1
Zip,93230,CA,Kings County,Hanford,2022-09-30,16.1
Zip,93234,CA,Fresno County,Huron,2022-09-30,17.8
Zip,93235,CA,Tulare County,Ivanhoe,2022-09-30,17.7
Zip,93238,CA,Kern County,Kernville,2022-09-30,19.5
Zip,93239,CA,Kings County,Kettleman City,2022-09-30,19.3
Zip,93240,CA,Kern County,Lake Isabella,2022-09-30,19.1
Zip,93241,CA,Kern County,Lamont,2022-09-30,22.3
Zip,93242,CA,Fresno County,Laton,2022-09-30,18.6
Zip,93243,CA,Kern County,Lebec,2022-09-30,20.7
Zip,93244,CA,Tulare County,Lemon Cove,2022-09-30,22.0
Zip,93245,CA,Kings County,Lemoore,2022-09-30,15.6
Zip,93247,CA,Tulare County,Lindsay,2022-09-30,17.2
Zip,93249,CA,Kern County,Lost Hills,2022-09-30,25.2
Zip,93250,CA,Kern County,Mc Farland,2022-09-30,19.8
Zip,93251,CA,Kern County,Mc Kittrick,2022-09-30,21.3
Zip,93252,CA,Ventura County,Maricopa,2022-09-30,21.2
Zip,93255,CA,Kern County,Onyx,2022-09-30,18.2
Zip,93256,CA,Tulare County,Pixley,2022-09-30,19.3
Zip,93257,CA,Tulare County,Porterville,2022-09-30,15.7
Zip,93260,CA,Tulare County,Posey,2022-09-30,10.8
Zip,93261,CA,Tulare County,Richgrove,2022-09-30,16.9
Zip,93263,CA,Kern County,Shafter,2022-09-30,20.0
Zip,93265,CA,Tulare County,Springville,2022-09-30,17.0
Zip,93266,CA,Kings County,Stratford,2022-09-30,15.0
Zip,93267,CA,Tulare County,Strathmore,2022-09-30,16.8
Zip,93268,CA,Kern County,Taft,2022-09-30,21.1
Zip,93270,CA,Tulare County,Terra Bella,2022-09-30,17.8
Zip,93271,CA,Tulare County,Three Rivers,2022-09-30,19.7
Zip,93272,CA,Tulare County,Tipton,2022-09-30,18.8
Zip,93274,CA,Tulare County,Tulare,2022-09-30,15.9
Zip,93276,CA,Kern County,Tupman,2022-09-30,14.0
Zip,93277,CA,Tulare County,Visalia,2022-09-30,16.3
Zip,93280,CA,Kern County,Wasco,2022-09-30,20.5
Zip,93283,CA,Kern County,Weldon,2022-09-30,21.0
Zip,93285,CA,Kern County,Wofford Heights,2022-09-30,21.3
Zip,93286,CA,Tulare County,Woodlake,2022-09-30,18.5
Zip,93287,CA,Kern County,Woody,2022-09-30,17.3
Zip,93291,CA,Tulare County,Visalia,2022-09-30,16.3
Zip,93292,CA,Tulare County,Visalia,2022-09-30,16.7
Zip,93301,CA,Kern County,Bakersfield,2022-09-30,21.3
Zip,93304,CA,Kern County,Bakersfield,2022-09-30,20.5
Zip,93305,CA,Kern County,Bakersfield,2022-09-30,20.0
Zip,93306,CA,Kern County,Bakersfield,2022-09-30,19.6
Zip,93307,CA,Kern County,Bakersfield,2022-09-30,20.5
Zip,93308,CA,Kern County,Oildale,2022-09-30,19.7
Zip,93309,CA,Kern County,Bakersfield,2022-09-30,19.5
Zip,93311,CA,Kern County,Bakersfield,2022-09-30,18.2
Zip,93312,CA,Kern County,Bakersfield,2022-09-30,18.6
Zip,93313,CA,Kern County,Bakersfield,2022-09-30,19.2
Zip,93314,CA,Kern County,Rosedale,2022-09-30,18.4
Zip,93401,CA,San Luis Obispo County,San Luis Obispo,2022-09-30,16.1
Zip,93402,CA,San Luis Obispo County,Los Osos,2022-09-30,15.7
Zip,93405,CA,San Luis Obispo County,San Luis Obispo,2022-09-30,15.7
Zip,93420,CA,San Luis Obispo County,Arroyo Grande,2022-09-30,15.5
Zip,93422,CA,San Luis Obispo County,Atascadero,2022-09-30,16.5
Zip,93424,CA,San Luis Obispo County,Avila Beach,2022-09-30,18.1
Zip,93426,CA,San Luis Obispo County,Bradley,2022-09-30,15.1
Zip,93427,CA,Santa Barbara County,Buellton,2022-09-30,17.8
Zip,93428,CA,San Luis Obispo County,Cambria,2022-09-30,16.8
Zip,93429,CA,Santa Barbara County,Casmalia,2022-09-30,16.2
Zip,93430,CA,San Luis Obispo County,Cayucos,2022-09-30,18.3
Zip,93432,CA,San Luis Obispo County,Creston,2022-09-30,15.1
Zip,93433,CA,San Luis Obispo County,Grover Beach,2022-09-30,15.6
Zip,93434,CA,Santa Barbara County,Guadalupe,2022-09-30,19.9
Zip,93435,CA,San Luis Obispo County,Harmony,2022-09-30,19.6
Zip,93436,CA,Santa Barbara County,Lompoc,2022-09-30,19.8
Zip,93440,CA,Santa Barbara County,Los Alamos,2022-09-30,20.4
Zip,93441,CA,Santa Barbara County,Los Olivos,2022-09-30,21.6
Zip,93442,CA,San Luis Obispo County,Morro Bay,2022-09-30,16.3
Zip,93444,CA,San Luis Obispo County,Nipomo,2022-09-30,15.0
Zip,93445,CA,San Luis Obispo County,Oceano,2022-09-30,14.5
Zip,93446,CA,San Luis Obispo County,Paso Robles,2022-09-30,15.4
Zip,93449,CA,San Luis Obispo County,Pismo Beach,2022-09-30,18.5
Zip,93450,CA,Monterey County,San Ardo,2022-09-30,19.2
Zip,93451,CA,San Luis Obispo County,San Miguel,2022-09-30,13.7
Zip,93453,CA,San Luis Obispo County,Simmler,2022-09-30,17.4
Zip,93454,CA,Santa Barbara County,Santa Maria,2022-09-30,19.2
Zip,93455,CA,Santa Barbara County,Santa Maria,2022-09-30,19.4
Zip,93458,CA,Santa Barbara County,Santa Maria,2022-09-30,19.3
Zip,93460,CA,Santa Barbara County,Santa Ynez,2022-09-30,19.4
Zip,93461,CA,San Luis Obispo County,Shandon,2022-09-30,14.6
Zip,93463,CA,Santa Barbara County,Solvang,2022-09-30,19.0
Zip,93465,CA,San Luis Obispo County,Templeton,2022-09-30,16.1
Zip,93501,CA,Kern County,Mojave,2022-09-30,19.0
Zip,93505,CA,Kern County,California City,2022-09-30,22.9
Zip,93510,CA,Los Angeles County,Acton,2022-09-30,14.2
Zip,93516,CA,Kern County,Boron,2022-09-30,19.8
Zip,93518,CA,Kern County,Caliente,2022-09-30,21.6
Zip,93519,CA,Kern County,Mojave,2022-09-30,19.7
Zip,93523,CA,Kern County,Edwards,2022-09-30,19.3
Zip,93527,CA,Kern County,Inyokern,2022-09-30,15.5
Zip,93528,CA,Kern County,Johannesburg,2022-09-30,13.4
Zip,93531,CA,Kern County,Keene,2022-09-30,18.6
Zip,93532,CA,Los Angeles County,Lake Hughes,2022-09-30,14.2
Zip,93534,CA,Los Angeles County,Lancaster,2022-09-30,15.7
Zip,93535,CA,Los Angeles County,Lancaster,2022-09-30,15.8
Zip,93536,CA,Los Angeles County,Lancaster,2022-09-30,14.4
Zip,93543,CA,Los Angeles County,Littlerock,2022-09-30,14.1
Zip,93544,CA,Los Angeles County,Llano,2022-09-30,14.6
Zip,93550,CA,Los Angeles County,Palmdale,2022-09-30,15.1
Zip,93551,CA,Los Angeles County,Palmdale,2022-09-30,14.8
